entity_id,canonical_name,description,aliases_json,aliases_text,domains_json,roles_json,is_turkiye_related
Q35,Dennmark,"Denmark (Danish: Danmark, pronounced [ˈtænmak] (listen)), officially the Kingdom of Denmark, is a sovereign state in Northern Europe. Denmark proper consists of a peninsula, Jutland, and an archipelago of 443 named islands, with the largest being Zealand, Funen and the North Jutlandic Island. The islands are characterised by flat, arable land and sandy coasts, low elevation and a temperate climate. The southernmost of the Scandinavian nations, Denmark lies southwest of Sweden and south of Norway, and is bordered to the south by Germany. The Kingdom of Denmark also comprises two autonomous constituent countries in the North Atlantic Ocean: the Faroe Islands and Greenland. Denmark has a total area of 42,924 km2 (16,573 sq mi), land area of 42,394 km2 (16,368 sq mi), and the total area including Greenland and the Faroe Islands is 2,210,579 km2 (853,509 sq mi), and a population of 5.8 million (as of 2018).The unified kingdom of Denmark emerged in the 10th century as a proficient seafaring nation in the struggle for control of the Baltic Sea. Denmark, Sweden, and Norway were ruled together under one sovereign ruler in the Kalmar Union, established in 1397 and ending with Swedish secession in 1523. The areas of Denmark and Norway remained under the same monarch until 1814, Denmark–Norway. Beginning in the 17th century, there were several devastating wars with the Swedish Empire, ending with large cessions of territory to Sweden. After the Napoleonic Wars, Norway was ceded to Sweden, while Denmark kept the Faroe Islands, Greenland, and Iceland. In the 19th century there was a surge of nationalist movements, which were defeated in the 1864 Second Schleswig War. Denmark remained neutral during World War I. In April 1940, a German invasion saw brief military skirmishes while the Danish resistance movement was active from 1943 until the German surrender in May 1945. An industrialised exporter of agricultural produce in the second half of the 19th century, Denmark introduced social and labour-market reforms in the early 20th century that created the basis for the present welfare state model with a highly developed mixed economy.The Constitution of Denmark was signed on 5 June 1849, ending the absolute monarchy, which had begun in 1660. It establishes a constitutional monarchy organised as a parliamentary democracy. The government and national parliament are seated in Copenhagen, the nation's capital, largest city, and main commercial centre. Denmark exercises hegemonic influence in the Danish Realm, devolving powers to handle internal affairs. Home rule was established in the Faroe Islandsin 1948; in Greenland home rule was established in 1979 and further autonomy in 2009. Denmark became a member of the European Economic Community (now the EU) in 1973, but negotiated certain opt-outs; it retains its own currency, the krone. It is among the founding members of NATO, the Nordic Council, the OECD, OSCE, and the United Nations; it is also part of the Schengen Area. Denmark has close ties to its Scandinavian neighbours also linguistically, with the Danish language being partially mutually intelligible with both Norwegian and Swedish.Denmark is considered to be one of the most economically and socially developed countries in the world. Danes enjoy a high standard of living and the country ranks highly in some metrics of national performance, including education, health care, protection of civil liberties, democratic governance, prosperity, and human development. The country ranks as having the world's highest social mobility, a high  level of income equality, has the lowest perceived level of corruption in the world, the eleventh-most developed in the world, has one of the world's highest per capita incomes, and one of the world's highest personal income tax rates.","[""Dennmark"", ""Daneland"", ""denmark/"", ""countries of denmark"", ""danmork"", ""denmarke"", ""Media in Denmark"", ""Administrative divisions of denmark"", ""denmakr"", ""Countries of the Kingdom of Denmark""]",Dennmark | Daneland | denmark/ | countries of denmark | danmork | denmarke | Media in Denmark | Administrative divisions of denmark | denmakr | Countries of the Kingdom of Denmark,"[""cinema"", ""geography"", ""turkiye""]","[""country""]",true
Q3552827,Ugur Polat,Uğur Polat (born 1 January 1961 in Istanbul) is a Turkish actor.He was a theatre student at the Istanbul University national conservatory. He later joined the Ankara Art Theatre (Ankara Sanat Tiyatrosu). His first film was Mist in 1988 in which he played the role of Erol.,"[""Ugur Polat"", ""ugur polat"", ""Uğur Polat"", ""uğur polat""]",Ugur Polat | ugur polat | Uğur Polat | uğur polat,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q3561666,white fire,"White Fire (also known as Vivre Pour Survivre and Le Diamant) is a 1984 French-American-Italian-Turkish thriller film by Jean-Marie Pallardy. It stars Robert Ginty, Fred Williamson, Gordon Mitchell and Jess Hahn. The title song of the film is White Fire, sung by rock group Limelight.It is consider by fans of ""so bad it is good"" movies genre as one of the worst film ever made.","[""white fire"", ""White Fire"", ""White fire"", ""whitefire"", ""Whitefire""]",white fire | White Fire | White fire | whitefire | Whitefire,"[""cinema"", ""film"", ""turkiye""]","[""film"", ""film_seed""]",true
Q357260,Adile Nasit,"Adile Naşit (17 June 1930 – 11 December 1987) was a Turkish actress, who is best known for being the partner of Münir Özkul in movies like Happy Days and in Hababam Sınıfı (Hababam Class). She also starred in many plays, movies, and a children's programme called Uykudan Önce (Before Sleep) as a storyteller.","[""Adile Nasit"", ""Adile Naşit"", ""adile naşit"", ""adile nasit""]",Adile Nasit | Adile Naşit | adile naşit | adile nasit,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q3574282,yıldız kenter,"Yıldız Kenter (born 11 October 1928) is a Turkish actress and lecturer, who is of English descent from her maternal side.[1]","[""yıldız kenter"", ""Yıldız Kenter"", ""yildiz kenter"", ""Yildiz Kenter""]",yıldız kenter | Yıldız Kenter | yildiz kenter | Yildiz Kenter,"[""cinema"", ""people"", ""turkiye""]","[""cast_member"", ""person_seed""]",true
Q35765,"Ôsaka, Ôsaka","Osaka (Japanese: 大阪市, Hepburn: Ōsaka-shi, pronounced [oːsakaɕi]; commonly just 大阪, Ōsaka [oːsaka] (listen)) is a designated city in the Kansai region of Japan. It is the capital city of Osaka Prefecture and the largest component of the Keihanshin Metropolitan Area, the second largest metropolitan area in Japan and among the largest in the world with over 19 million inhabitants.Osaka was traditionally considered Japan's economic hub. By the Kofun period (300–538) it had developed into an important regional port, and in the 7th and 8th centuries it served briefly as the imperial capital. Osaka continued to flourish during the Edo period (1603–1867) and became known as a center of Japanese culture. Following the Meiji Restoration, Osaka greatly expanded in size and underwent rapid industrialization. In 1889, Osaka was officially established as a municipality.Today's Osaka is a major financial center of Japan. It is home to the Osaka Securities Exchange and the multinational electronics corporation Panasonic. Landmarks in Osaka include Osaka Castle and Shitennō-ji.","[""Ôsaka, Ôsaka"", ""Naniwa-no-miya"", ""osaka city"", ""history of osaka"", ""ōsaka, osaka"", ""Ohsaka, Ohsaka"", ""õsaka, õsaka"", ""osaka, osaka"", ""Õsaka, Õsaka"", ""Osaka, Osaka""]","Ôsaka, Ôsaka | Naniwa-no-miya | osaka city | history of osaka | ōsaka, osaka | Ohsaka, Ohsaka | õsaka, õsaka | osaka, osaka | Õsaka, Õsaka | Osaka, Osaka","[""cinema"", ""turkiye""]","[""birth_place""]",true
Q35997,"ismir, turkey","İzmir (Turkish pronunciation: [ˈizmiɾ]) is a metropolitan city in the western extremity of Anatolia. It is the third most populous city in Turkey, after Istanbul and Ankara, and the second largest metropolitan area on the Aegean Sea after Athens, Greece. In 2018, the city of İzmir had a population of 2,947,000, while İzmir Province had a total population of 4,320,519. İzmir's metropolitan area extends along the outlying waters of the Gulf of İzmir and inland to the north across the Gediz River delta; to the east along an alluvial plain created by several small streams; and to slightly more rugged terrain in the south.In classical antiquity the city was known as Smyrna, a name which remained in use in English and other foreign languages until the Turkish Postal Service Law (Posta Hizmet Kanunu) of 28 March 1930 came into effect, which sought to make the Turkish name İzmir the internationally recognized name of the city in most languages. However, the historic name Smyrna is still used today in some languages, such as Greek (Σμύρνη, Smýrnē), Armenian (Զմյուռնիա, Zmyurnia), Italian (Smirne), and Spanish (Esmirna). İzmir and Smyrna have more than 3,000 years of recorded urban history, and up to 8,500 years of history as a human settlement since the Neolithic period. Lying on an advantageous location at the head of a gulf running down in a deep indentation, midway along the western Anatolian coast, it has been one of the principal mercantile cities of the Mediterranean Sea for much of its history. İzmir hosted the Mediterranean Games in 1971 and the World University Games (Universiade) in 2005.The city of İzmir is composed of several metropolitan districts. Of these, the district of Konak corresponds to historical İzmir, with this district's area having constituted the city's central ""İzmir Municipality"" (Turkish: İzmir Belediyesi) until 1984. With the formation of the ""İzmir Metropolitan Municipality"" (Turkish: İzmir Büyükşehir Belediyesi), the city of İzmir grouped together its eleven (initially nine) urban districts – namely Balçova, Bayraklı, Bornova, Buca, Çiğli, Gaziemir, Güzelbahçe, Karabağlar, Karşıyaka, Konak, and Narlıdere – and consolidated them with the province's additional districts outside the city proper, extending from Bergama in the north to Selçuk in the south, bringing the total number of districts considered part of İzmir's metropolitan area to thirty.","[""ismir, turkey"", ""Ismir, Turkey"", ""Jzmir"", ""Adıyamanı düzeltin izmir yapın"", ""İzmir city"", ""un/locode:trizm"", ""İzmir Derby"", ""i̇zmir, turkey"", ""Izmir"", ""UN/LOCODE:TRIZM""]","ismir, turkey | Ismir, Turkey | Jzmir | Adıyamanı düzeltin izmir yapın | İzmir city | un/locode:trizm | İzmir Derby | i̇zmir, turkey | Izmir | UN/LOCODE:TRIZM","[""cinema"", ""turkiye""]","[""birth_place""]",true
Q3616,"Tehran, Iran","Tehran (; Persian: تهران‎ Tehrân [tehˈɾɒːn] (listen)) is the capital of Iran and Tehran Province. With a population of around 8.7 million in the city and 15 million in the larger metropolitan area of Greater Tehran, Tehran is the most populous city in Iran and Western Asia, and has the second-largest metropolitan area in the Middle East. It is ranked 24th in the world by the population of its metropolitan area.In the Classical era, part of the territory of present-day Tehran was occupied by Rhages, a prominent Median city. It was subject to destruction through the medieval Arab, Turkic, and Mongol invasions. Its modern-day inheritor remains as an urban area absorbed into the metropolitan area of Greater Tehran.Tehran was first chosen as the capital of Iran by Agha Mohammad Khan of the Qajar dynasty in 1796, in order to remain within close reach of Iran's territories in the Caucasus, before being separated from Iran as a result of the Russo-Iranian Wars, and to avoid the vying factions of the previously ruling Iranian dynasties. The capital has been moved several times throughout the history, and Tehran is the 32nd national capital of Iran. Large scale demolition and rebuilding began in the 1920s, and Tehran has been a destination for mass migrations from all over Iran since the 20th century.Tehran is home to many historical collections, including the royal complexes of Golestan, Sa'dabad, and Niavaran, where the two last dynasties of the former Imperial State of Iran were seated. Tehran's most famous landmarks include the Azadi Tower, a memorial built under the reign of Mohammad Reza Shah of the Pahlavi dynasty in 1971 to mark the 2,500th year of the foundation of the Imperial State of Iran, and the Milad Tower, the world's sixth-tallest self-supporting tower which was completed in 2007. The Tabiat Bridge, a newly-built landmark, was completed in 2014.The majority of the population of Tehran are Persian-speaking people, and roughly 99% of the population understand and speak Persian, but there are large populations of other ethno-linguistic groups who live in Tehran and speak Persian as a second language.Tehran has an international airport (Imam Khomeini Airport), a domestic airport (Mehrabad Airport), a central railway station, the rapid transit system of Tehran Metro, a bus rapid transit system, trolleybuses, and a large network of highways.There have been plans to relocate Iran's capital from Tehran to another area, due mainly to air pollution and the city's exposure to earthquakes. To date, no definitive plans have been approved. A 2016 survey of 230 cities by consultant Mercer ranked Tehran 203rd for quality of life. According to the Global Destinations Cities Index in 2016, Tehran is among the top ten fastest growing destinations.October 6 is marked as Tehran Day based on a 2016 decision by members of the City Council, celebrating the day when the city was officially chosen as the capital of Iran by the Qajar dynasty back in 1907.","[""Tehran, Iran"", ""tehran"", ""tehrān, iran"", ""north tehran"", ""history of tehran"", ""Tehran city"", ""تهران‎"", ""tehran city"", ""tehran, iran"", ""Tehran Office Tower""]","Tehran, Iran | tehran | tehrān, iran | north tehran | history of tehran | Tehran city | تهران‎ | tehran city | tehran, iran | Tehran Office Tower","[""cinema"", ""turkiye""]","[""birth_place""]",true
Q3623884,serhat tutumluer,Serhat Tutumluer (born 29 June 1972) is a Turkish actor born in Eskişehir.,"[""serhat tutumluer"", ""Serhat Tutumluer""]",serhat tutumluer | Serhat Tutumluer,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q3624103,Şevket Çoruh,"Şevket Çoruh (born June 30, 1973) is a Turkish actor best known as for his roles in İnşaat, Anlat İstanbul, Arka Sokaklar, Gönül, Yılan Hikayesi, Çiçek Taksi. He graduated from Müjdat Gezen Art Center, which is one of the biggest private Turkish dance and theater education institutions. He has taken a role in the second comedy film series of Çakallarla Dans (in English: Dancing with Justice) in mid-2012. He also played roles in other comedy series hasn't yet gotten well known nationally, but has been popular in some circles around Istanbul.","[""Şevket Çoruh"", ""Sevket Coruh"", ""şevket çoruh"", ""Sevket Çoruh"", ""sevket çoruh"", ""sevket coruh""]",Şevket Çoruh | Sevket Coruh | şevket çoruh | Sevket Çoruh | sevket çoruh | sevket coruh,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
